Instance	Number-of-Services	Real-Services	Fake-Services	Number-of-Employees	Total-Agents	Total-Drivers	Total-Managers	Total-RampManagers	Algorithm	Productivity-UT	Real-Productivity-UT	P.UT-Agent	P.UT-Driver	P.UT-RampManager	P.UT-Manager	Work-Productivity	Real-Work-Productivity	WP-Agent	WP-Driver	WP-RampManager	WP-Manager	Execution-Time(ms)	Covered-Services(%)	Covered-Services
MAD-0.1-agents342-hours4.json	984	793	191	434	342	342	100,000	54	19	19	referenceSolver	19,326	50,969	12,500	12,500	12,500	87,500	11,168	14,866	3,646	12,500	1,563	87,500	588,705	48,984	482
MAD-0.1-agents342-hours4.json	984	793	191	434	342	316	92,398	54	19	19	randomSolver	36,096	59,850	12,500	75,000	62,500	50,000	15,939	19,049	3,646	53,125	32,813	18,750	6976,863	100,000	984
MAD-0.1-agents172-hours8.json	984	793	191	264	172	172	100,000	54	19	19	referenceSolver	23,722	34,331	12,500	87,500	87,500	87,500	14,824	5,007	1,823	87,500	87,500	87,500	304,159	31,707	312
MAD-0.1-agents172-hours8.json	984	793	191	264	172	172	100,000	54	19	19	randomSolver	50,880	50,679	41,444	62,500	50,000	50,000	20,728	12,658	10,938	42,188	29,688	7,813	3965,932	100,000	984
MAD-0.1-agents260-hours6.json	984	793	191	352	260	260	100,000	54	19	19	referenceSolver	20,881	44,218	12,500	12,500	12,500	50,000	12,018	8,598	2,431	1,563	3,125	50,000	466,904	40,650	400
MAD-0.1-agents260-hours6.json	984	793	191	352	260	252	96,923	54	19	19	randomSolver	42,590	57,263	75,000	62,500	62,500	75,000	16,915	13,863	14,583	51,563	31,250	34,375	5409,122	100,000	984
MAD-0.1-agents12-hours4.json	984	793	191	104	12	12	100,000	54	19	19	referenceSolver	40,865	3,529	12,500	87,500	12,500	87,500	35,021	1,029	3,646	87,500	1,563	87,500	32,737	15,447	152
MAD-0.1-agents12-hours4.json	984	793	191	104	12	12	100,000	54	19	19	randomSolver	68,890	22,041	78,514	75,000	75,000	75,000	44,922	17,364	61,979	34,375	54,688	56,250	767,985	37,398	368
MAD-0.1-agents302-hours6.json	984	793	191	394	302	302	100,000	54	19	19	referenceSolver	20,019	47,861	12,500	37,500	87,500	62,500	11,004	9,306	2,431	28,125	87,500	62,500	550,527	44,919	442
MAD-0.1-agents302-hours6.json	984	793	191	394	302	290	96,026	54	19	19	randomSolver	38,853	58,164	75,000	75,000	75,000	54,167	15,112	13,595	14,583	43,750	46,875	21,875	6352,189	100,000	984
MAD-0.1-agents220-hours4.json	984	793	191	312	220	220	100,000	54	19	19	referenceSolver	21,955	40,146	12,500	12,500	87,500	75,000	14,104	11,709	3,646	1,563	87,500	75,000	385,660	36,585	360
MAD-0.1-agents220-hours4.json	984	793	191	312	220	218	99,091	54	19	19	randomSolver	49,227	59,026	37,500	87,500	75,000	87,500	22,172	19,810	10,938	57,813	53,125	65,625	4057,393	100,000	984
MAD-0.1-agents52-hours6.json	984	793	191	144	52	52	100,000	54	19	19	referenceSolver	33,073	13,648	12,500	87,500	37,500	87,500	25,878	2,654	2,431	87,500	37,500	87,500	103,386	19,512	192
MAD-0.1-agents52-hours6.json	984	793	191	144	52	52	100,000	54	19	19	randomSolver	66,579	42,638	63,658	80,000	75,000	66,667	40,638	28,696	41,319	48,438	23,438	45,313	2696,978	95,732	942
MAD-0.1-agents96-hours8.json	984	793	191	188	96	96	100,000	54	19	19	referenceSolver	28,324	22,535	12,500	12,500	12,500	87,500	20,088	3,286	1,823	1,563	1,563	87,500	174,107	23,984	236
MAD-0.1-agents96-hours8.json	984	793	191	188	96	96	100,000	54	19	19	randomSolver	64,426	46,212	70,703	75,000	62,500	62,500	29,107	15,501	14,583	32,813	53,125	42,188	2203,636	100,000	984
MAD-0.1-agents259-hours8.json	984	793	191	351	259	259	100,000	54	19	19	referenceSolver	20,905	44,123	12,500	12,500	87,500	87,500	11,597	6,435	1,823	1,563	87,500	87,500	449,478	40,549	399
